,county_name,county_fips,geoid,tot_fam_acs18,tot_fam_moe_acs18,tot_fam_acs13,tot_fam_moe_acs13,pop_spfam_acs18,pop_spfam_acs13,male_hh_child_acs18,male_hh_child_moe_acs18,male_hh_child_acs13,male_hh_child_moe_acs13,female_hh_child_acs18,female_hh_child_moe_acs18,female_hh_child_acs13,female_hh_child_moe_acs13,pct_spfam_acs18,pct_spfam_acs13,moe_over_est_acs18,moe_over_est_acs13
585,Alameda,001,06001404800,632,87,632,97,117,117,75,60,19,29,42,47,98,59,0.185126582278481,0.185126582278481,1,1
586,Alameda,001,06001406202,892,92,879,105,353,273,189,68,101,71,164,70,172,79,0.3957399103139013,0.310580204778157,0,0
587,Alameda,001,06001406400,455,67,424,82,78,100,20,17,38,43,58,41,62,45,0.17142857142857143,0.2358490566037736,0,1
588,Alameda,001,06001407000,1375,192,1297,169,301,392,91,88,54,61,210,128,338,129,0.21890909090909091,0.30223592906707786,0,1
589,Alameda,001,06001407200,1362,131,1130,126,428,383,171,93,110,67,257,85,273,104,0.3142437591776799,0.33893805309734515,0,0
590,Alameda,001,06001407400,810,92,846,96,275,301,4,13,156,78,271,96,145,83,0.3395061728395062,0.3557919621749409,1,0
591,Alameda,001,06001408300,1196,135,1084,140,91,386,12,15,158,98,79,61,228,104,0.07608695652173914,0.35608856088560886,1,0
592,Alameda,001,06001410100,634,79,685,82,130,287,49,33,24,32,81,43,263,98,0.20504731861198738,0.41897810218978104,0,1
593,Alameda,001,06001420600,888,82,754,94,91,103,51,35,57,35,40,28,46,37,0.10247747747747747,0.13660477453580902,0,0
594,Alameda,001,06001421100,621,48,583,63,47,37,19,14,30,27,28,30,7,11,0.07568438003220612,0.0634648370497427,1,1
595,Alameda,001,06001421400,433,42,512,46,63,19,41,26,19,19,22,18,0,12,0.14549653579676675,0.037109375,0,1
596,Alameda,001,06001422100,555,89,487,70,145,106,37,43,0,12,108,61,106,57,0.26126126126126126,0.21765913757700206,1,1
597,Sonoma,097,06097151502,1682,215,1578,177,237,296,74,68,158,123,163,93,138,136,0.14090368608799048,0.18757921419518378,0,0
598,Alameda,001,06001402800,612,151,317,105,129,10,51,53,10,17,78,60,0,12,0.2107843137254902,0.031545741324921134,1,1
599,Alameda,001,06001404400,1413,124,1289,150,91,154,32,36,100,81,59,50,54,38,0.06440198159943383,0.11947245927075252,1,0
600,Alameda,001,06001400900,449,80,450,66,87,205,9,14,45,52,78,52,160,73,0.19376391982182628,0.45555555555555555,1,1
601,Alameda,001,06001402600,251,49,201,42,34,15,0,12,0,12,34,22,15,20,0.13545816733067728,0.07462686567164178,1,1
602,Alameda,001,06001404200,984,74,913,68,77,39,11,16,20,30,66,33,19,20,0.0782520325203252,0.04271631982475356,1,1
603,Santa Clara,085,06085504319,1916,148,1605,130,88,150,39,59,74,72,49,47,76,47,0.04592901878914405,0.09345794392523364,1,0
604,Santa Clara,085,06085504414,1343,86,1434,82,61,118,24,25,62,60,37,41,56,52,0.045420699925539834,0.08228730822873083,1,0
605,Santa Clara,085,06085504415,1412,90,1302,92,101,84,38,30,47,40,63,51,37,31,0.07152974504249292,0.06451612903225806,0,0
606,Santa Clara,085,06085504504,2475,242,1739,187,257,156,139,92,10,19,118,111,146,92,0.10383838383838384,0.08970672800460035,0,1
607,Santa Clara,085,06085507703,2204,137,2001,153,89,63,16,25,0,17,73,56,63,40,0.04038112522686026,0.031484257871064465,1,1
608,Santa Clara,085,06085506502,905,134,885,120,114,201,19,22,18,18,95,62,183,90,0.12596685082872927,0.2271186440677966,1,0
609,San Francisco,075,06075011000,836,172,956,200,8,127,0,12,18,29,8,19,109,92,0.009569377990430622,0.13284518828451883,1,1
610,Santa Clara,085,06085506605,1067,88,982,108,73,133,21,24,18,26,52,41,115,69,0.06841611996251172,0.1354378818737271,1,1
611,Santa Clara,085,06085506606,1137,124,1107,112,161,199,68,40,73,56,93,65,126,47,0.14160070360598065,0.17976513098464317,0,0
612,Santa Clara,085,06085507807,938,57,888,65,74,39,23,34,20,23,51,33,19,22,0.07889125799573561,0.04391891891891892,1,1
613,Santa Clara,085,06085507904,995,54,986,68,16,5,16,18,0,12,0,12,5,11,0.016080402010050253,0.005070993914807302,1,1
614,Santa Clara,085,06085508504,1984,236,1958,201,176,162,99,96,0,17,77,63,162,104,0.08870967741935484,0.08273748723186926,0,1
615,Santa Clara,085,06085508505,1228,115,1240,95,14,34,14,16,0,12,0,12,34,29,0.011400651465798045,0.027419354838709678,1,1
616,Santa Clara,085,06085508704,1775,200,1271,175,12,81,0,17,0,17,12,19,81,59,0.0067605633802816905,0.06372934697088907,1,1
617,Solano,095,06095252706,1030,104,1024,78,81,79,8,13,41,40,73,60,38,36,0.07864077669902912,0.0771484375,1,0
618,Solano,095,06095252607,993,91,823,95,272,300,89,66,131,80,183,90,169,69,0.27391742195367574,0.3645200486026732,0,0
619,Solano,095,06095252305,1371,79,1307,98,92,161,57,38,54,47,35,29,107,56,0.06710430342815463,0.12318286151491967,0,0
620,Solano,095,06095253500,2918,226,2350,196,227,225,81,65,114,112,146,88,111,77,0.07779300891021247,0.09574468085106383,0,0
621,Solano,095,06095251400,1470,203,1409,169,347,391,88,77,119,113,259,138,272,146,0.23605442176870747,0.27750177430801987,0,0
622,Solano,095,06095252501,599,69,563,80,217,210,68,53,81,59,149,59,129,59,0.3622704507512521,0.37300177619893427,0,0
623,Alameda,001,06001423700,536,89,478,83,45,8,0,12,0,12,45,44,8,13,0.08395522388059702,0.016736401673640166,1,1
624,Alameda,001,06001430300,1001,77,964,89,26,139,9,15,4,10,17,18,135,80,0.025974025974025976,0.1441908713692946,1,1
625,Alameda,001,06001423800,766,89,883,89,44,57,0,12,0,12,44,32,57,42,0.057441253263707574,0.06455266138165346,1,1
626,Alameda,001,06001426200,1400,79,1331,84,75,172,14,17,23,35,61,41,149,78,0.05357142857142857,0.12922614575507138,1,1
627,Alameda,001,06001428000,588,126,776,131,45,134,7,12,77,65,38,37,57,52,0.07653061224489796,0.17268041237113402,1,0
628,Alameda,001,06001431200,1292,188,1219,169,216,52,76,81,0,17,140,118,52,52,0.16718266253869968,0.04265791632485644,1,1
629,Alameda,001,06001432100,1004,107,948,87,120,102,19,28,0,12,101,70,102,44,0.11952191235059761,0.10759493670886076,1,1
630,Alameda,001,06001432300,1126,91,1034,102,94,122,10,16,59,41,84,41,63,35,0.08348134991119005,0.11798839458413926,1,0
631,Alameda,001,06001432600,1821,195,1541,190,351,436,98,98,81,65,253,154,355,150,0.1927512355848435,0.2829331602855289,0,0
632,Alameda,001,06001400500,767,103,538,111,71,65,27,24,22,25,44,31,43,49,0.09256844850065189,0.120817843866171,0,1
633,Alameda,001,06001401600,341,65,306,84,137,142,17,28,19,21,120,56,123,45,0.40175953079178883,0.46405228758169936,1,1
634,Alameda,001,06001402500,384,70,491,82,231,287,0,12,81,49,231,60,206,75,0.6015625,0.5845213849287169,1,0
635,Alameda,001,06001403900,602,132,633,126,69,138,17,30,0,12,52,57,138,88,0.11461794019933555,0.21800947867298578,1,1
636,Alameda,001,06001407600,1506,172,1239,166,355,374,25,38,134,100,330,145,240,99,0.2357237715803453,0.3018563357546408,1,0
637,Alameda,001,06001408400,662,138,809,132,285,446,113,96,74,61,172,105,372,124,0.43051359516616317,0.5512978986402967,0,0
638,Alameda,001,06001408900,676,69,575,89,228,224,44,30,72,47,184,54,152,72,0.33727810650887574,0.38956521739130434,0,0
639,Alameda,001,06001406100,883,139,793,133,210,228,104,89,70,66,106,75,158,99,0.23782559456398641,0.287515762925599,0,0
640,Alameda,001,06001405500,870,106,728,103,97,295,43,35,128,81,54,42,167,73,0.11149425287356322,0.4052197802197802,0,0
641,Alameda,001,06001405600,664,102,660,96,173,164,87,77,48,47,86,51,116,74,0.2605421686746988,0.24848484848484848,0,0
642,Alameda,001,06001406000,667,121,609,131,6,122,6,13,0,12,0,12,122,85,0.008995502248875561,0.20032840722495895,1,1
643,Alameda,001,06001406500,1287,158,1295,135,386,382,118,73,181,86,268,112,201,88,0.2999222999222999,0.29498069498069496,0,0
644,Alameda,001,06001407500,871,145,687,127,307,383,84,64,78,58,223,105,305,91,0.35246842709529275,0.5574963609898108,0,0
645,Alameda,001,06001407900,791,98,565,96,108,116,11,18,35,40,97,58,81,49,0.13653603034134007,0.20530973451327433,1,1
646,Alameda,001,06001408100,1605,180,1866,178,121,74,32,35,15,24,89,63,59,73,0.07538940809968847,0.03965702036441586,1,1
647,Alameda,001,06001408500,1194,107,1112,137,379,430,35,40,124,62,344,96,306,101,0.3174204355108878,0.38669064748201437,1,0
648,Alameda,001,06001408700,1551,210,1622,200,341,562,50,55,154,99,291,153,408,145,0.2198581560283688,0.34648581997533906,1,0
649,Alameda,001,06001409200,763,62,675,78,158,175,34,26,17,29,124,49,158,60,0.20707732634338138,0.25925925925925924,0,1
650,Alameda,001,06001409500,825,64,716,88,281,239,53,34,99,46,228,60,140,73,0.3406060606060606,0.33379888268156427,0,0
651,Alameda,001,06001409600,1110,139,1117,132,339,543,61,63,86,62,278,114,457,121,0.3054054054054054,0.486123545210385,1,0
652,Alameda,001,06001410200,771,114,700,121,344,246,10,15,0,12,334,100,246,116,0.4461738002594034,0.3514285714285714,1,1
653,Alameda,001,06001421300,1067,94,1180,105,60,51,12,17,18,19,48,33,33,26,0.056232427366447985,0.043220338983050846,1,1
654,Alameda,001,06001421700,649,102,754,118,9,81,9,14,11,18,0,12,70,45,0.01386748844375963,0.10742705570291777,1,1
655,Alameda,001,06001422000,471,69,355,75,98,110,16,21,71,50,82,36,39,34,0.208067940552017,0.30985915492957744,1,0
656,Alameda,001,06001422300,650,100,578,106,58,75,0,12,20,22,58,46,55,33,0.08923076923076922,0.12975778546712802,1,1
657,Alameda,001,06001422800,110,70,140,66,0,7,0,17,7,3,0,17,0,17,0.0,0.05,1,1
658,Alameda,001,06001423602,353,134,344,142,11,51,11,23,0,17,0,17,51,52,0.031161473087818695,0.14825581395348839,1,1
659,Alameda,001,06001427100,972,84,956,87,69,90,15,24,22,16,54,36,68,43,0.07098765432098765,0.09414225941422594,1,0
660,Alameda,001,06001442700,829,77,799,77,18,35,0,12,18,23,18,21,17,24,0.021712907117008445,0.04380475594493116,1,1
661,Alameda,001,06001451201,1930,171,1600,182,229,164,84,81,35,39,145,96,129,80,0.11865284974093264,0.1025,0,1
662,Alameda,001,06001451401,1596,165,1529,167,143,203,62,56,20,30,81,87,183,121,0.08959899749373433,0.1327665140614781,1,1
663,Alameda,001,06001404502,1806,138,1679,122,128,154,59,47,45,57,69,54,109,76,0.07087486157253599,0.09172126265634306,0,1
664,Alameda,001,06001451602,1770,167,1787,161,205,227,28,43,39,38,177,93,188,120,0.11581920903954802,0.12702853945159484,1,0
665,Alameda,001,06001400300,1156,151,1094,143,74,52,16,26,0,17,58,60,52,52,0.06401384083044982,0.04753199268738574,1,1
666,Alameda,001,06001401800,307,78,402,74,89,239,8,13,69,53,81,57,170,62,0.2899022801302932,0.5945273631840796,1,0
667,Alameda,001,06001406700,1226,173,1331,154,87,244,39,44,121,73,48,47,123,81,0.07096247960848287,0.18332081141998496,1,0
668,Alameda,001,06001408600,1437,119,1257,135,748,406,171,90,91,66,577,127,315,92,0.5205288796102993,0.3229912490055688,0,0
669,Alameda,001,06001409000,751,85,759,67,175,237,45,36,66,44,130,69,171,53,0.23302263648468707,0.31225296442687744,0,0
670,Alameda,001,06001409800,859,117,604,114,274,182,26,44,29,47,248,117,153,89,0.3189755529685681,0.30132450331125826,1,1
671,Alameda,001,06001410000,924,90,857,86,144,149,57,75,0,12,87,60,149,80,0.15584415584415584,0.17386231038506417,1,1
672,Alameda,001,06001421200,1017,78,1094,102,39,40,20,23,14,17,19,20,26,27,0.038348082595870206,0.03656307129798903,1,1
673,Alameda,001,06001423500,647,91,443,99,69,125,12,19,7,12,57,39,118,75,0.10664605873261206,0.28216704288939054,1,1
674,Alameda,001,06001424002,621,76,442,85,108,136,41,37,55,56,67,35,81,65,0.17391304347826086,0.3076923076923077,0,1
675,Alameda,001,06001430900,1151,135,1110,143,347,465,97,60,71,55,250,89,394,111,0.3014769765421373,0.4189189189189189,0,0
676,Alameda,001,06001431000,753,79,750,92,189,162,43,31,0,12,146,99,162,79,0.250996015936255,0.216,0,1
677,Alameda,001,06001432800,980,121,909,100,97,142,14,23,17,26,83,51,125,84,0.09897959183673469,0.1562156215621562,1,1
678,Alameda,001,06001433102,1083,103,996,104,170,207,11,18,59,49,159,91,148,80,0.1569713758079409,0.20783132530120482,1,0
679,Alameda,001,06001433700,695,106,618,102,132,166,78,68,56,61,54,38,110,47,0.18992805755395684,0.2686084142394822,0,1
680,Alameda,001,06001407300,460,67,529,86,92,127,5,8,103,73,87,41,24,33,0.2,0.24007561436672967,1,1
681,Alameda,001,06001421500,973,86,975,99,49,27,9,16,0,12,40,27,27,26,0.050359712230215826,0.027692307692307693,1,1
682,Alameda,001,06001423400,961,136,927,171,93,210,38,58,16,25,55,47,194,118,0.0967741935483871,0.22653721682847897,1,1
683,Alameda,001,06001423901,377,64,365,80,72,91,0,12,40,55,72,46,51,41,0.1909814323607427,0.2493150684931507,1,1
684,San Francisco,075,06075026004,966,114,878,106,137,151,13,20,19,30,124,73,132,77,0.14182194616977226,0.17198177676537585,1,1
685,San Francisco,075,06075030101,908,146,634,154,75,85,60,64,57,99,15,24,28,31,0.08259911894273128,0.13406940063091483,1,1
686,San Francisco,075,06075033000,1926,190,1733,191,107,89,50,45,10,16,57,50,79,83,0.05555555555555555,0.05135603000577034,0,1
687,San Francisco,075,06075025403,987,98,970,159,216,189,18,26,21,24,198,64,168,80,0.2188449848024316,0.19484536082474227,1,1
688,San Francisco,075,06075026401,839,99,900,77,145,120,34,30,22,37,111,74,98,56,0.1728247914183552,0.13333333333333333,0,1
689,San Francisco,075,06075030202,934,146,740,190,0,30,0,12,30,52,0,12,0,12,0.0,0.04054054054054054,1,1
690,San Francisco,075,06075035300,1750,181,1790,170,194,111,26,41,15,24,168,93,96,52,0.11085714285714286,0.06201117318435754,1,1
691,San Francisco,075,06075047600,1257,173,1254,155,93,162,0,17,74,71,93,58,88,67,0.07398568019093078,0.1291866028708134,1,0
692,San Francisco,075,06075010600,673,105,704,121,34,80,16,21,5,16,18,20,75,59,0.05052005943536404,0.11363636363636363,1,1
693,San Francisco,075,06075020800,823,164,1078,186,78,159,23,39,0,17,55,63,159,99,0.09477521263669501,0.14749536178107606,1,1
694,San Francisco,075,06075061000,1218,138,975,142,202,165,8,13,78,69,194,102,87,48,0.16584564860426929,0.16923076923076924,1,0
695,San Francisco,075,06075020300,526,95,393,93,34,59,0,12,0,12,34,48,59,54,0.06463878326996197,0.15012722646310434,1,1
696,San Francisco,075,06075020700,870,172,810,165,32,154,0,17,0,17,32,31,154,113,0.0367816091954023,0.19012345679012346,1,1
697,San Francisco,075,06075021100,986,122,681,117,66,104,56,60,0,12,10,15,104,44,0.06693711967545639,0.1527165932452276,1,1
698,San Francisco,075,06075021200,785,102,507,109,37,91,28,27,13,20,9,14,78,63,0.04713375796178344,0.1794871794871795,1,1
699,San Francisco,075,06075021300,608,102,531,79,36,38,29,32,0,12,7,13,38,31,0.05921052631578947,0.07156308851224105,1,1
700,San Francisco,075,06075010700,1378,195,1246,175,121,162,11,19,0,17,110,79,162,86,0.08780841799709724,0.13001605136436598,1,1
701,San Francisco,075,06075016200,423,103,203,77,34,37,12,19,0,12,22,25,37,48,0.08037825059101655,0.18226600985221675,1,1
702,San Francisco,075,06075016900,418,78,269,80,36,11,25,23,0,12,11,17,11,17,0.0861244019138756,0.040892193308550186,1,1
703,San Francisco,075,06075025200,1188,167,1096,156,60,109,20,30,24,39,40,45,85,72,0.050505050505050504,0.09945255474452555,1,1
704,San Francisco,075,06075010100,848,181,603,137,133,0,0,12,0,12,133,69,0,12,0.15683962264150944,0.0,1,1
705,San Francisco,075,06075011200,708,116,619,124,0,47,0,12,36,44,0,12,11,16,0.0,0.07592891760904685,1,1
706,San Francisco,075,06075013400,755,117,595,154,0,16,0,12,0,12,0,12,16,27,0.0,0.02689075630252101,1,1
707,San Francisco,075,06075015100,457,104,256,76,0,0,0,12,0,12,0,12,0,12,0.0,0.0,1,1
708,Santa Clara,085,06085505303,1417,186,1360,177,80,307,27,39,209,138,53,65,98,103,0.056457304163726185,0.22573529411764706,1,1
709,Santa Clara,085,06085505401,1835,192,1575,216,38,202,11,22,24,28,27,31,178,117,0.020708446866485014,0.12825396825396826,1,1
710,Santa Clara,085,06085505900,1925,188,1764,170,203,275,30,34,59,66,173,81,216,110,0.10545454545454545,0.15589569160997732,1,1
711,Santa Clara,085,06085506604,2210,128,1882,199,159,170,15,23,37,47,144,99,133,98,0.07194570135746606,0.09032943676939426,1,1
712,Santa Clara,085,06085507100,880,105,563,91,165,95,85,63,58,40,80,64,37,25,0.1875,0.16873889875666073,0,0
713,Santa Clara,085,06085507203,703,89,701,80,125,102,21,23,54,40,104,40,48,30,0.17780938833570412,0.14550641940085593,1,0
714,Santa Clara,085,06085507205,1274,96,1428,102,44,69,9,14,50,44,35,43,19,21,0.03453689167974882,0.04831932773109244,1,1
715,Santa Clara,085,06085507206,715,75,868,84,21,32,11,11,13,16,10,11,19,18,0.02937062937062937,0.03686635944700461,1,1
716,Santa Clara,085,06085507402,1119,87,1133,85,61,32,8,12,8,15,53,52,24,23,0.05451295799821269,0.02824360105913504,1,1
717,Santa Clara,085,06085508304,2201,201,2268,160,408,336,83,64,18,28,325,132,318,134,0.18537028623353022,0.14814814814814814,0,1
718,Santa Clara,085,06085508404,1782,150,1473,173,95,62,0,17,26,30,95,63,36,40,0.05331088664421998,0.042090970807875085,1,1
719,Santa Clara,085,06085509106,1147,106,1090,106,55,149,27,34,71,71,28,33,78,47,0.04795117698343505,0.13669724770642203,1,0
720,Santa Clara,085,06085509600,826,99,677,109,45,30,13,15,18,20,32,48,12,20,0.05447941888619855,0.04431314623338257,1,1
721,Santa Clara,085,06085512001,1757,120,1643,131,148,167,13,22,47,34,135,78,120,74,0.0842344906089926,0.10164333536214243,1,0
722,Santa Clara,085,06085510802,526,46,522,53,32,29,5,7,7,10,27,16,22,21,0.060836501901140684,0.05555555555555555,1,1
723,Santa Clara,085,06085511100,1511,80,1516,88,67,94,26,25,25,22,41,28,69,60,0.04434149569821311,0.06200527704485488,0,0
724,Santa Clara,085,06085511200,1331,97,1324,95,87,99,7,11,19,21,80,69,80,53,0.06536438767843726,0.07477341389728097,1,1
725,Santa Clara,085,06085501000,773,218,821,165,128,213,69,91,27,34,59,56,186,105,0.16558861578266496,0.25943970767356883,1,1
726,Santa Clara,085,06085501502,953,88,841,108,293,124,125,76,58,52,168,74,66,56,0.3074501573976915,0.14744351961950058,0,0
727,Santa Clara,085,06085502800,1115,84,1145,106,101,118,0,12,47,29,101,46,71,62,0.09058295964125561,0.10305676855895196,1,0
728,Santa Clara,085,06085502908,1904,123,1738,144,127,250,69,83,106,77,58,90,144,80,0.0667016806722689,0.14384349827387802,1,0
729,Santa Clara,085,06085503003,1501,90,1505,88,103,159,51,38,47,50,52,38,112,57,0.06862091938707528,0.10564784053156147,0,1
730,Santa Clara,085,06085503212,890,44,902,35,121,182,46,27,47,47,75,42,135,46,0.13595505617977527,0.2017738359201774,0,0
731,Santa Clara,085,06085503218,919,94,976,84,211,161,93,59,27,28,118,59,134,78,0.2295973884657236,0.16495901639344263,0,1
732,Marin,041,06041113000,758,139,1067,121,81,123,46,51,17,26,35,43,106,66,0.10686015831134564,0.11527647610121837,1,1
733,Marin,041,06041122000,0,12,0,12,0,0,0,12,0,12,0,12,0,12,,,1,1
734,Marin,041,06041126100,1796,139,1559,143,164,167,35,40,27,30,129,78,140,85,0.09131403118040089,0.10711994868505452,1,1
735,Marin,041,06041105000,1532,168,1623,161,91,286,0,17,80,71,91,82,206,110,0.05939947780678851,0.17621688231669747,1,0
736,Marin,041,06041110100,1294,153,1332,159,128,126,31,33,42,37,97,69,84,84,0.09891808346213292,0.0945945945945946,1,0
737,Contra Costa,013,06013359102,1474,126,1284,121,319,228,41,33,50,54,278,111,178,67,0.21641791044776118,0.17757009345794392,0,1
738,Contra Costa,013,06013367100,1229,135,1098,128,329,378,120,84,107,68,209,82,271,110,0.2676973148901546,0.3442622950819672,0,0
739,Contra Costa,013,06013372000,1681,181,1712,179,256,335,25,37,90,89,231,117,245,113,0.1522903033908388,0.19567757009345793,1,0
740,Contra Costa,013,06013390100,663,60,568,61,46,16,10,11,9,16,36,24,7,9,0.0693815987933635,0.028169014084507043,1,1
741,Contra Costa,013,06013306002,791,89,786,94,167,73,0,12,14,21,167,94,59,52,0.2111251580278129,0.09287531806615776,1,1
742,Contra Costa,013,06013311000,1167,104,1176,93,419,349,94,64,85,59,325,104,264,85,0.35904027420736934,0.2967687074829932,0,0
743,Contra Costa,013,06013314102,1568,107,1362,123,311,232,68,69,66,41,243,96,166,83,0.19834183673469388,0.17033773861967694,1,0
744,Contra Costa,013,06013314103,1282,94,1270,111,336,477,43,51,100,59,293,103,377,115,0.2620904836193448,0.37559055118110235,1,0
745,Contra Costa,013,06013331000,1784,207,1894,174,251,186,86,88,118,81,165,108,68,48,0.14069506726457398,0.09820485744456177,1,0
746,Contra Costa,013,06013345102,1024,84,1099,62,91,127,20,24,19,22,71,54,108,65,0.0888671875,0.11555959963603275,1,1
747,Contra Costa,013,06013346101,1075,78,1099,65,76,0,53,38,0,12,23,24,0,12,0.07069767441860465,0.0,1,1
