GEOID,STATE,COUNTY_FIPS,TRACT,TOT_POP_MIN,TOT_POP_SEN,TOT_POP_POV,TOT_POP_CIV_NI,TOT_HH,TOT_FAM,TOT_POP_OVER5,POP_MINORITY,POP_OVER75,POP_SPFAM,POP_LEP,POP_BELOW200,POP_DISABILITY,POP_HUS_RENT50,POP_ZVHHS,PCT_OVER75,PCT_MINORITY,PCT_SPFAM,PCT_LEP,PCT_BELOW200,PCT_DISAB,PCT_ZVHHS,PCT_HUS_RENT50,OVER75_HALFSD,MINORITY_HALFSD,SPFAM_HALFSD,DISAB_HALFSD,LEP_HALFSD,BELOW200_HALFSD,ZVHH_HALFSD,HUS_RENT50_HALFSD,Count_DisadFact_HALFSD,COC_FLAG_2018,COC_CLASS
6001408900,6,1,408900,3105,3105,3090,3105,944,626,2859,2997,168,231,592,2228,487,268,264,0.05410628,0.965217391,0.369009585,0.207065407,0.721035599,0.1568438,0.279661017,0.283898305,0,1,1,1,1,1,1,1,5,1,Highest
6001409000,6,1,409000,3752,3752,3698,3752,1038,715,3456,3618,151,165,637,1858,480,186,83,0.040245203,0.964285714,0.230769231,0.18431713,0.502433748,0.12793177,0.079961464,0.179190751,0,1,1,1,1,1,0,1,4,1,Highest
6001409100,6,1,409100,2414,2414,2414,2414,634,461,2209,2373,93,161,413,1295,287,125,135,0.038525269,0.983015742,0.349240781,0.186962426,0.536454018,0.118889809,0.212933754,0.197160883,0,1,1,0,1,1,1,1,4,1,Highest
6001409200,6,1,409200,3583,3583,3567,3579,923,752,3274,3442,143,184,438,1697,550,216,64,0.039910689,0.960647502,0.244680851,0.133781307,0.47574993,0.153674211,0.069339112,0.234019502,0,1,1,1,1,1,0,1,4,1,High
6001409300,6,1,409300,4986,4986,4977,4970,1553,1065,4493,4674,220,431,853,2998,837,308,288,0.044123546,0.937424789,0.404694836,0.189850879,0.602370906,0.168410463,0.185447521,0.198325821,0,1,1,1,1,1,1,1,5,1,Highest
6001409400,6,1,409400,4888,4888,4855,4869,1230,919,4462,4631,65,262,1009,3061,498,306,151,0.013297872,0.947422259,0.285092492,0.226131779,0.630484037,0.102279729,0.122764228,0.248780488,0,1,1,0,1,1,1,1,4,1,Highest
6001409500,6,1,409500,4348,4348,4321,4348,1117,852,3809,4127,96,318,815,2896,476,270,177,0.022079117,0.949172033,0.373239437,0.21396692,0.670215228,0.109475621,0.158460161,0.24171889,0,1,1,0,1,1,1,1,4,1,Highest
6001409600,6,1,409600,4843,4843,4838,4838,1382,1014,4529,4724,225,397,1050,3198,647,295,197,0.046458807,0.975428453,0.391518738,0.231839258,0.661016949,0.133732947,0.142547033,0.213458755,0,1,1,1,1,1,1,1,5,1,Highest
6001409700,6,1,409700,5493,5493,5467,5493,1524,1189,5100,5362,104,453,953,2995,503,345,210,0.018933188,0.976151466,0.380992431,0.186862745,0.547832449,0.09157109,0.137795276,0.226377953,0,1,1,0,1,1,1,1,4,1,Highest
6001409800,6,1,409800,3220,3220,3206,3215,1255,772,3005,2854,298,280,136,967,572,256,225,0.092546584,0.886335404,0.362694301,0.045257903,0.301621959,0.177916019,0.179282869,0.203984064,0,1,1,1,0,1,1,1,4,1,High
6001409900,6,1,409900,3449,3449,3391,3431,1383,949,3184,2629,344,109,71,524,368,30,26,0.099739055,0.762249928,0.114857745,0.022298995,0.154526688,0.107257359,0.018799711,0.021691974,0,1,0,0,0,0,0,0,0,0,NA
6001410000,6,1,410000,3224,3224,3179,3224,1197,891,3077,2073,299,109,24,396,323,10,43,0.092741935,0.642990074,0.122334456,0.007799805,0.124567474,0.100186104,0.035923141,0.008354219,0,0,0,0,0,0,0,0,0,0,NA
6001410100,6,1,410100,2734,2734,2715,2734,992,657,2577,2463,102,177,111,1075,417,146,84,0.037307974,0.900877835,0.269406393,0.043073341,0.395948435,0.152523775,0.084677419,0.147177419,0,1,1,1,0,1,0,0,2,1,High
6001410200,6,1,410200,3374,3374,3352,3374,1146,686,3032,3142,139,234,447,1332,361,230,161,0.041197392,0.931238886,0.341107872,0.147427441,0.397374702,0.106994665,0.140488656,0.20069808,0,1,1,0,1,1,1,1,4,1,High
6001410300,6,1,410300,3534,3534,3534,3534,946,713,3195,3465,70,283,823,1833,355,190,105,0.019807583,0.980475382,0.396914446,0.257589984,0.518675722,0.100452745,0.110993658,0.200845666,0,1,1,0,1,1,1,1,4,1,Highest
6001410400,6,1,410400,4501,4501,4479,4496,1397,1034,4135,4221,141,265,681,1341,470,99,126,0.031326372,0.937791602,0.256286267,0.164691657,0.299397187,0.104537367,0.090193271,0.070866142,0,1,1,0,1,0,0,0,2,0,NA
6001410500,6,1,410500,2303,2303,2303,2303,961,550,2061,2175,93,315,148,1464,425,205,299,0.04038211,0.944420321,0.572727273,0.071809801,0.635692575,0.184541902,0.311134235,0.213319459,0,1,1,1,0,1,1,1,4,1,Highest
6001420100,6,1,420100,2432,2432,2432,2432,870,687,2289,840,102,77,43,293,226,56,38,0.041940789,0.345394737,0.112081514,0.018785496,0.120476974,0.092927632,0.043678161,0.064367816,0,0,0,0,0,0,0,0,0,0,NA
6001420200,6,1,420200,3334,3334,3319,3334,1240,866,3054,1724,71,181,61,660,217,185,98,0.021295741,0.517096581,0.209006928,0.019973805,0.198855077,0.065086983,0.079032258,0.149193548,0,0,1,0,0,0,0,0,1,0,NA
6001420300,6,1,420300,4690,4690,4657,4670,1955,1220,4478,2854,161,164,275,619,201,175,127,0.034328358,0.608528785,0.13442623,0.061411344,0.132918188,0.043040685,0.064961637,0.089514066,0,0,0,0,0,0,0,0,0,0,NA
6001420400,6,1,420400,3301,3301,3288,3282,1177,985,2701,2415,0,171,289,1514,106,491,158,0,0.731596486,0.173604061,0.106997408,0.460462287,0.03229738,0.134239592,0.417162277,0,1,0,0,0,1,1,1,2,1,High
6001420500,6,1,420500,2502,2502,2463,2479,934,637,2410,1178,115,95,95,483,199,122,85,0.045963229,0.470823341,0.149136578,0.039419087,0.196102314,0.080274304,0.091006424,0.130620985,0,0,0,0,0,0,0,0,0,0,NA
6001420600,6,1,420600,3161,3161,3161,3161,1219,840,2988,967,180,84,34,177,343,59,93,0.056944005,0.305915849,0.1,0.011378849,0.055994938,0.108509965,0.076292043,0.048400328,0,0,0,0,0,0,0,0,0,0,NA
6001421100,6,1,421100,2123,2123,2123,2123,860,647,2008,484,340,36,4,116,246,6,39,0.16015073,0.227979275,0.055641422,0.001992032,0.054639661,0.115873764,0.045348837,0.006976744,1,0,0,0,0,0,0,0,1,0,NA
6001421200,6,1,421200,3643,3643,3629,3643,1521,1010,3444,800,395,49,49,268,277,41,57,0.108427121,0.219599231,0.048514851,0.014227642,0.073849545,0.076036234,0.037475345,0.02695595,1,0,0,0,0,0,0,0,1,0,NA
6001421300,6,1,421300,3942,3942,3922,3942,1638,1108,3780,871,396,43,9,396,406,42,78,0.100456621,0.220953831,0.038808664,0.002380952,0.100968893,0.102993404,0.047619048,0.025641026,1,0,0,0,0,0,0,0,1,0,NA
6001421400,6,1,421400,1690,1690,1690,1690,650,456,1643,431,226,50,32,162,188,28,30,0.133727811,0.255029586,0.109649123,0.019476567,0.095857988,0.111242604,0.046153846,0.043076923,1,0,0,0,0,0,0,0,1,0,NA
6001421500,6,1,421500,3827,3827,3799,3827,1579,998,3643,703,422,53,10,157,229,10,37,0.11026914,0.1836948,0.053106212,0.00274499,0.041326665,0.059837993,0.023432552,0.006333122,1,0,0,0,0,0,0,0,1,0,NA
6001421600,6,1,421600,3510,3510,3510,3510,1583,1016,3322,933,497,79,24,478,325,75,43,0.141595442,0.265811966,0.077755906,0.007224564,0.136182336,0.092592593,0.027163613,0.047378395,1,0,0,0,0,0,0,0,1,0,NA
6001421700,6,1,421700,3611,3611,3611,3598,1605,758,3393,1251,227,40,55,816,325,233,256,0.062863473,0.346441429,0.052770449,0.016209844,0.225976184,0.09032796,0.159501558,0.14517134,0,0,0,0,0,0,1,0,1,0,NA
6001421800,6,1,421800,2130,2130,2122,2130,938,521,2050,562,181,35,73,293,206,49,110,0.084976526,0.263849765,0.067178503,0.035609756,0.138077286,0.096713615,0.117270789,0.052238806,0,0,0,0,0,0,1,0,1,0,NA
6001421900,6,1,421900,3878,3878,3864,3873,1711,948,3497,1248,156,134,72,626,276,65,127,0.040226921,0.321815369,0.141350211,0.020589076,0.162008282,0.071262587,0.074225599,0.03798948,0,0,0,0,0,0,0,0,0,0,NA
6001422000,6,1,422000,2069,2069,2051,2063,884,481,1773,809,88,126,27,816,267,153,83,0.042532624,0.39101015,0.261954262,0.015228426,0.397854705,0.12942317,0.093891403,0.173076923,0,0,1,1,0,1,0,1,3,1,High
6001422100,6,1,422100,2605,2605,2605,2587,1142,510,2501,1332,73,124,52,731,165,65,190,0.028023033,0.511324376,0.243137255,0.020791683,0.280614203,0.063780441,0.166374781,0.056917688,0,0,1,0,0,0,1,0,2,0,NA
6001422200,6,1,422200,3560,3560,3560,3560,1613,746,3365,1504,161,88,62,936,344,270,250,0.045224719,0.42247191,0.117962466,0.018424963,0.262921348,0.096629213,0.154990701,0.167389957,0,0,0,0,0,0,1,1,2,0,NA
6001422300,6,1,422300,3853,3853,3853,3853,1753,573,3615,1576,173,81,114,1346,285,371,307,0.044900078,0.409031923,0.141361257,0.03153527,0.349338178,0.073968336,0.175128351,0.211637193,0,0,0,0,0,1,1,1,2,0,NA
6001422400,6,1,422400,4185,4185,4185,4185,2123,445,4075,1950,211,0,130,1562,153,661,661,0.05041816,0.465949821,0,0.03190184,0.373237754,0.03655914,0.311351861,0.311351861,0,0,0,0,0,1,1,1,2,0,NA
6001422500,6,1,422500,4135,4135,3173,4135,1454,442,4021,1902,118,50,63,1329,337,372,458,0.02853688,0.459975816,0.113122172,0.015667744,0.418846517,0.081499395,0.314993122,0.255845942,0,0,0,0,0,1,1,1,2,0,NA
6001422600,6,1,422600,1440,1440,87,1440,21,21,1430,848,0,0,8,0,50,0,0,0,0.588888889,0,0.005594406,0,0.034722222,0,0,0,0,0,0,0,0,0,0,0,0,NA
6001422700,6,1,422700,4895,4895,2598,4895,1019,176,4889,2401,36,52,32,1758,308,451,446,0.007354443,0.490500511,0.295454545,0.006545306,0.676674365,0.062921348,0.437684004,0.442590775,0,0,1,0,0,1,1,1,3,1,Highest
6001422800,6,1,422800,8648,8648,2979,8648,1389,125,8640,5955,0,7,75,2174,440,665,774,0,0.68859852,0.056,0.008680556,0.729775092,0.050878816,0.557235421,0.478761699,0,0,0,0,0,1,1,1,2,0,NA
6001422900,6,1,422900,5024,5024,4869,4996,1958,464,4931,3019,134,119,191,3229,339,879,1242,0.026671975,0.600915605,0.256465517,0.038734537,0.66317519,0.067854283,0.634320735,0.448927477,0,0,1,0,0,1,1,1,3,1,High
6001423000,6,1,423000,4341,4341,4341,4341,1953,805,4224,1641,252,126,75,932,483,380,543,0.05805114,0.378023497,0.156521739,0.017755682,0.214697074,0.111264686,0.278033794,0.194572453,0,0,0,0,0,0,1,1,2,0,NA
6001423100,6,1,423100,4307,4307,4266,4266,2011,900,4053,2246,345,122,300,1210,414,438,555,0.080102159,0.521476666,0.135555556,0.074019245,0.283638068,0.097046414,0.275982098,0.217802089,0,0,0,0,0,0,1,1,2,0,NA
6001423200,6,1,423200,2932,2932,2919,2919,1130,633,2849,1830,79,135,103,1301,345,234,173,0.026944065,0.62414734,0.213270142,0.036153036,0.445700582,0.118191161,0.153097345,0.207079646,0,0,1,0,0,1,1,1,3,1,High
6001423300,6,1,423300,4129,4129,4123,4129,1665,966,3896,2554,203,178,176,1061,364,276,358,0.049164447,0.618551707,0.18426501,0.045174538,0.257336891,0.088156939,0.215015015,0.165765766,0,0,0,0,0,0,1,1,2,0,NA
6001423400,6,1,423400,5242,5242,5242,5242,2084,941,5066,2837,256,115,247,1822,783,258,301,0.048836322,0.541205647,0.122210414,0.048756415,0.347577261,0.149370469,0.144433781,0.123800384,0,0,0,1,0,1,1,0,2,0,NA
6001423500,6,1,423500,3262,3262,3134,3138,1473,535,3140,1551,291,92,81,1308,343,275,390,0.089209074,0.475475169,0.171962617,0.025796178,0.417358009,0.10930529,0.264765784,0.186693822,0,0,0,0,0,1,1,1,2,0,NA
6001423601,6,1,423601,2752,2752,2716,2716,1170,463,2672,790,103,14,7,752,203,132,183,0.037427326,0.287063953,0.030237581,0.00261976,0.276877761,0.074742268,0.156410256,0.112820513,0,0,0,0,0,0,1,0,1,0,NA
6001423602,6,1,423602,5455,5455,5355,5380,2262,287,5455,3182,87,63,92,3451,116,983,894,0.015948671,0.583318057,0.219512195,0.016865261,0.644444444,0.021561338,0.395225464,0.434571176,0,0,1,0,0,1,1,1,3,1,High
6001423700,6,1,423700,4110,4110,3249,4110,1359,586,4077,1479,328,48,14,1456,375,244,242,0.079805353,0.359854015,0.081911263,0.003433897,0.448137889,0.091240876,0.178072112,0.179543782,0,0,0,0,0,1,1,1,2,0,NA
6001423800,6,1,423800,3067,3067,3067,3067,1289,792,2956,737,408,60,46,191,402,99,134,0.133029019,0.240299967,0.075757576,0.01556157,0.06227584,0.131072709,0.103956555,0.076803724,1,0,0,1,0,0,1,0,3,0,NA
6001423901,6,1,423901,1938,1938,1935,1938,859,372,1897,807,56,84,5,416,226,143,145,0.028895769,0.416408669,0.225806452,0.002635741,0.21498708,0.116615067,0.168800931,0.166472643,0,0,1,0,0,0,1,1,3,0,NA
6001423902,6,1,423902,1564,1564,1534,1534,726,316,1492,426,80,5,10,241,94,89,124,0.051150895,0.272378517,0.015822785,0.006702413,0.157105606,0.061277705,0.170798898,0.122589532,0,0,0,0,0,0,1,0,1,0,NA
6001424001,6,1,424001,4267,4267,4242,4256,1543,811,4082,2549,79,259,154,1829,421,358,383,0.018514179,0.597375205,0.319358816,0.037726605,0.431164545,0.098919173,0.248217758,0.232015554,0,0,1,0,0,1,1,1,3,1,High
6001424002,6,1,424002,2451,2451,2433,2446,958,569,2242,1606,113,115,118,623,513,112,159,0.046103631,0.655242758,0.202108963,0.052631579,0.256062474,0.209730172,0.165970772,0.11691023,0,0,1,1,0,0,1,0,3,0,NA
6001425101,6,1,425101,1610,1610,1610,1610,1161,246,1554,675,174,6,87,414,284,106,94,0.108074534,0.419254658,0.024390244,0.055984556,0.257142857,0.176397516,0.080964686,0.091300603,1,0,0,1,0,0,0,0,2,0,NA
6001425102,6,1,425102,3080,3080,3080,3080,1798,524,2928,1794,96,74,23,660,166,331,159,0.031168831,0.582467532,0.141221374,0.007855191,0.214285714,0.053896104,0.088431591,0.184093437,0,0,0,0,0,0,0,1,1,0,NA
6001425103,6,1,425103,3060,3060,3060,3043,1380,712,2914,1794,69,93,64,499,220,96,113,0.02254902,0.58627451,0.130617978,0.021962938,0.163071895,0.072297075,0.081884058,0.069565217,0,0,0,0,0,0,0,0,0,0,NA
6001425104,6,1,425104,3361,3361,3351,3353,1924,652,3203,2157,312,144,166,924,552,258,450,0.092829515,0.641773282,0.220858896,0.051826413,0.275738585,0.164628691,0.233887734,0.134095634,0,0,1,1,0,0,1,0,3,0,NA
6001426100,6,1,426100,6293,6293,6271,6293,2216,1896,6028,1728,552,61,108,422,298,66,69,0.08771651,0.274590815,0.032172996,0.01791639,0.067293893,0.047354203,0.031137184,0.029783394,0,0,0,0,0,0,0,0,0,0,NA
6001426200,6,1,426200,4908,4908,4891,4908,1709,1376,4717,1746,190,69,39,476,223,33,50,0.038712306,0.355745721,0.050145349,0.008267967,0.097321611,0.045436023,0.029256875,0.019309538,0,0,0,0,0,0,0,0,0,0,NA
6001427100,6,1,427100,3559,3559,3406,3415,1401,966,3347,1178,371,94,120,342,223,12,53,0.104242765,0.330991852,0.097308489,0.035853003,0.100411039,0.065300146,0.037830121,0.00856531,1,0,0,0,0,0,0,0,1,0,NA
6001427200,6,1,427200,4212,4212,4076,4137,1663,1056,4013,2455,192,135,145,1083,497,274,108,0.045584046,0.5828585,0.127840909,0.036132569,0.265701668,0.120135364,0.064942874,0.164762477,0,0,0,1,0,0,0,1,2,0,NA
6001427300,6,1,427300,5418,5418,5418,5393,1936,1327,5122,3524,288,218,779,1442,554,289,262,0.053156146,0.650424511,0.164280332,0.152089028,0.266149871,0.102725756,0.135330579,0.14927686,0,0,0,0,1,0,1,0,2,0,NA
6001427600,6,1,427600,5757,5757,5757,5724,1838,1257,5335,4468,192,280,499,2905,698,572,227,0.033350703,0.776098662,0.222752586,0.093533271,0.504603092,0.121942697,0.123503808,0.311207835,0,1,1,1,0,1,1,1,4,1,High
6001427700,6,1,427700,5113,5113,5093,5113,2284,1327,4876,2462,171,214,240,1055,329,217,130,0.033444162,0.4815177,0.161266014,0.049220673,0.207147065,0.064345785,0.056917688,0.095008757,0,0,0,0,0,0,0,0,0,0,NA
6001427800,6,1,427800,4808,4808,4808,4780,2009,1113,4523,2276,227,213,234,546,458,83,209,0.047212978,0.473377704,0.191374663,0.051735574,0.113560732,0.0958159,0.104031857,0.041314087,0,0,0,0,0,0,1,0,1,0,NA
6001427900,6,1,427900,5178,5178,5166,5178,2211,1184,4852,2773,255,109,374,670,532,190,91,0.049246813,0.535534956,0.092060811,0.077081616,0.129694154,0.102742372,0.041157847,0.085933967,0,0,0,0,0,0,0,0,0,0,NA
6001428000,6,1,428000,3022,3022,3022,3008,1390,745,2834,2070,100,55,285,762,351,270,212,0.033090668,0.684976837,0.073825503,0.100564573,0.252150893,0.11668883,0.152517986,0.194244604,0,0,0,0,0,0,1,1,2,0,NA
6001428100,6,1,428100,4837,4837,4837,4837,1943,1299,4615,1984,181,290,321,692,383,230,205,0.037419888,0.410171594,0.223248653,0.069555796,0.143063883,0.079181311,0.105506948,0.118373649,0,0,1,0,0,0,1,0,2,0,NA
6001428200,6,1,428200,6339,6339,6328,6285,2708,1609,5967,2851,405,157,403,850,541,266,297,0.063890204,0.449755482,0.097576134,0.067538126,0.134323641,0.086077963,0.109675037,0.098227474,0,0,0,0,0,0,1,0,1,0,NA
6001428301,6,1,428301,6977,6977,6960,6962,2509,2001,6508,4908,349,131,396,438,427,69,41,0.050021499,0.703454207,0.065467266,0.060848187,0.062931034,0.06133295,0.016341172,0.027500996,0,1,0,0,0,0,0,0,0,0,NA
6001428302,6,1,428302,7204,7204,7154,7143,2662,2074,6895,4115,658,119,334,529,721,177,118,0.091338145,0.571210439,0.057377049,0.048440899,0.073944646,0.100937981,0.044327573,0.06649136,0,0,0,0,0,0,0,0,0,0,NA
6001428400,6,1,428400,4407,4407,4099,4099,1852,997,4066,2460,348,93,367,992,331,217,139,0.078965283,0.558202859,0.09327984,0.090260698,0.242010246,0.080751403,0.075053996,0.117170626,0,0,0,0,0,0,0,0,0,0,NA
6001428500,6,1,428500,3148,3148,3076,3060,1428,866,2926,1777,320,158,200,768,245,213,114,0.101651842,0.564485388,0.182448037,0.0683527,0.249674902,0.080065359,0.079831933,0.149159664,1,0,0,0,0,0,0,0,1,0,NA
6001428600,6,1,428600,3227,3227,3109,3063,1551,836,3066,1943,347,99,160,488,287,69,83,0.107530214,0.60210722,0.118421053,0.052185258,0.156963654,0.093698988,0.053513862,0.044487427,1,0,0,0,0,0,0,0,1,0,NA
6001428700,6,1,428700,4203,4203,3829,3697,1293,834,3878,2896,135,130,343,1384,412,152,169,0.032119914,0.689031644,0.1558753,0.088447653,0.361452076,0.111441709,0.13070379,0.117556071,0,0,0,0,0,1,1,0,1,0,NA
6001430101,6,1,430101,7030,7030,7017,7030,2248,1865,6544,4617,363,179,416,1131,341,105,15,0.051635846,0.656756757,0.095978552,0.063569682,0.161179991,0.048506401,0.006672598,0.046708185,0,0,0,0,0,0,0,0,0,0,NA
6001430102,6,1,430102,2224,2224,2224,2224,867,688,2135,899,210,57,82,133,175,10,24,0.09442446,0.404226619,0.082848837,0.038407494,0.059802158,0.07868705,0.027681661,0.011534025,0,0,0,0,0,0,0,0,0,0,NA
6001430200,6,1,430200,6701,6701,6593,6630,2506,1983,6213,2479,603,151,184,345,705,53,109,0.089986569,0.369944784,0.076147252,0.029615323,0.052328227,0.106334842,0.043495611,0.021149242,0,0,0,0,0,0,0,0,0,0,NA
6001430300,6,1,430300,3827,3827,3827,3827,1292,990,3703,1707,380,75,261,513,413,95,33,0.099294487,0.446041286,0.075757576,0.070483392,0.134047557,0.107917429,0.025541796,0.073529412,0,0,0,0,0,0,0,0,0,0,NA
6001430400,6,1,430400,2101,2101,2101,2101,729,571,2014,918,128,20,131,275,179,0,5,0.06092337,0.436934793,0.03502627,0.065044687,0.130890052,0.085197525,0.006858711,0,0,0,0,0,0,0,0,0,0,0,NA
6001430500,6,1,430500,6005,6005,5516,5536,2031,1335,5727,4410,211,215,455,1838,666,222,137,0.035137386,0.73438801,0.161048689,0.079448228,0.333212473,0.120303468,0.067454456,0.109305761,0,1,0,1,0,1,0,0,1,1,High
6001430600,6,1,430600,6031,6031,5993,6021,2188,1587,5543,3437,426,82,274,1164,564,185,23,0.070635052,0.569888907,0.051669817,0.049431716,0.194226598,0.093672147,0.010511883,0.084552102,0,0,0,0,0,0,0,0,0,0,NA
6001430700,6,1,430700,4066,4066,4026,4061,1329,1103,3826,1628,200,106,22,459,382,51,10,0.049188392,0.400393507,0.096101541,0.005750131,0.114008942,0.094065501,0.007524454,0.038374718,0,0,0,0,0,0,0,0,0,0,NA
6001430800,6,1,430800,6126,6126,6073,6098,2204,1723,5413,3417,348,179,494,1659,587,129,189,0.056807052,0.557786484,0.103888566,0.091261777,0.273176354,0.096261069,0.085753176,0.058529946,0,0,0,0,0,0,0,0,0,0,NA
6001430900,6,1,430900,4940,4940,4757,4757,1801,1146,4624,2790,322,447,265,1687,515,438,130,0.065182186,0.564777328,0.390052356,0.057309689,0.354635274,0.108261509,0.072182121,0.243198223,0,0,1,0,0,1,0,1,2,0,NA
6001431000,6,1,431000,2842,2842,2842,2842,1102,785,2630,1830,130,182,195,837,364,207,92,0.045742435,0.643912738,0.231847134,0.074144487,0.294510908,0.128078818,0.083484574,0.18784029,0,0,1,1,0,0,0,1,3,0,NA
6001431100,6,1,431100,3397,3397,3397,3397,1374,780,3098,2147,211,181,142,1058,344,309,164,0.06211363,0.63202826,0.232051282,0.045836023,0.311451281,0.101265823,0.119359534,0.22489083,0,0,1,0,0,1,1,1,3,1,High
6001431200,6,1,431200,5763,5763,5659,5659,2489,1421,5343,3250,483,66,312,1373,816,441,170,0.083810515,0.563942391,0.046446165,0.058394161,0.242622371,0.144195087,0.068300522,0.17717959,0,0,0,1,0,0,0,1,2,0,NA
6001432100,6,1,432100,3683,3683,3683,3683,1484,984,3507,2220,200,146,108,811,306,162,46,0.054303557,0.602769481,0.148373984,0.030795552,0.220200923,0.083084442,0.030997305,0.10916442,0,0,0,0,0,0,0,0,0,0,NA
6001432200,6,1,432200,4235,4235,4211,4211,1707,1093,4062,2760,348,111,388,962,393,262,208,0.082172373,0.651711924,0.101555352,0.095519449,0.228449299,0.093327001,0.121851201,0.153485647,0,0,0,0,0,0,1,1,2,0,NA
6001432300,6,1,432300,4697,4697,4687,4678,1709,1210,4427,3766,153,131,595,925,371,133,125,0.032573983,0.801788376,0.108264463,0.13440253,0.197354384,0.079307396,0.073142188,0.077823288,0,1,0,0,1,0,0,0,1,0,NA
6001432400,6,1,432400,6214,6214,6070,6207,1852,1367,6017,4824,262,262,710,2263,700,199,107,0.042162858,0.776311555,0.191660571,0.117999003,0.372817133,0.112775898,0.057775378,0.107451404,0,1,0,0,0,1,0,0,0,1,High
6001432501,6,1,432501,4760,4760,4760,4745,1469,1077,4478,3876,269,190,891,1566,564,211,151,0.056512605,0.814285714,0.17641597,0.198972756,0.328991597,0.11886196,0.102791014,0.143635126,0,1,0,0,1,1,1,0,2,1,High
6001432502,6,1,432502,4897,4897,4877,4897,1522,1046,4751,4229,242,204,782,1786,595,191,136,0.049418011,0.863589953,0.195028681,0.164596927,0.366208735,0.121502961,0.08935611,0.125492773,0,1,0,1,1,1,0,0,2,1,High
6001432600,6,1,432600,7356,7356,7227,7227,3036,1597,6840,5668,429,399,864,2743,782,419,317,0.058319739,0.770527461,0.249843456,0.126315789,0.379548914,0.108205341,0.104413702,0.13801054,0,1,1,0,1,1,1,0,3,1,High
6001432700,6,1,432700,2870,2870,2848,2870,1064,729,2770,1589,210,78,189,629,287,54,32,0.073170732,0.553658537,0.106995885,0.068231047,0.220856742,0.1,0.030075188,0.05075188,0,0,0,0,0,0,0,0,0,0,NA
6001432800,6,1,432800,3534,3534,3514,3534,1352,901,3325,2153,425,73,220,372,401,6,18,0.120260328,0.609224675,0.081021088,0.066165414,0.105862265,0.113469157,0.013313609,0.00443787,1,0,0,0,0,0,0,0,1,0,NA
6001433000,6,1,433000,3717,3717,3696,3717,1342,806,3505,2374,263,49,405,1360,304,122,65,0.070755986,0.638687113,0.060794045,0.115549215,0.367965368,0.081786387,0.048435171,0.090909091,0,0,0,0,0,1,0,0,0,0,NA
6001433102,6,1,433102,4088,4088,4076,4088,1329,1006,3864,3469,217,69,660,716,344,59,54,0.053082192,0.848581213,0.068588469,0.170807453,0.175662414,0.084148728,0.040632054,0.044394281,0,1,0,0,1,0,0,0,1,0,NA
6001433103,6,1,433103,3737,3737,3737,3737,1590,821,3551,3324,125,242,418,1509,260,326,174,0.033449291,0.889483543,0.294762485,0.11771332,0.403799839,0.069574525,0.109433962,0.205031447,0,1,1,0,0,1,1,1,3,1,Higher
6001433104,6,1,433104,4079,4079,4078,4078,1858,939,3837,2875,191,217,472,1522,563,356,319,0.046825202,0.704829615,0.231096912,0.12301277,0.373222168,0.138057872,0.171689989,0.191603875,0,1,1,1,1,1,1,1,5,1,High
6001433200,6,1,433200,7529,7529,7402,7445,2774,1840,6901,6260,476,462,792,2800,728,360,263,0.063222207,0.83145172,0.251086957,0.114765976,0.378276142,0.097783747,0.09480894,0.129776496,0,1,1,0,0,1,0,0,1,1,High
6001433300,6,1,433300,7502,7502,7502,7502,2271,1778,7280,5724,540,185,1136,2040,819,172,65,0.071980805,0.762996534,0.104049494,0.156043956,0.271927486,0.109170888,0.028621753,0.075737561,0,1,0,0,1,0,0,0,1,0,NA
6001433400,6,1,433400,6512,6512,6512,6512,2292,1616,6186,5219,628,84,731,1607,503,84,190,0.096437346,0.801443489,0.051980198,0.118170061,0.246775184,0.077242015,0.082897033,0.036649215,0,1,0,0,0,0,0,0,0,0,NA
6001433500,6,1,433500,4884,4884,4884,4884,1405,1157,4623,3787,423,105,719,956,674,48,65,0.086609337,0.775389025,0.090751945,0.155526714,0.195741196,0.138001638,0.046263345,0.034163701,0,1,0,1,1,0,0,0,2,0,NA
6001433600,6,1,433600,5661,5661,5634,5661,2158,1397,5499,4387,372,223,1085,1469,624,308,270,0.065712772,0.774951422,0.159627774,0.197308602,0.260738374,0.110227875,0.125115848,0.142724745,0,1,0,0,1,0,1,0,2,0,NA
6001433700,6,1,433700,3281,3281,3274,3262,1040,615,3017,2745,85,117,413,872,294,146,42,0.025906736,0.836635172,0.190243902,0.136890951,0.266340867,0.090128755,0.040384615,0.140384615,0,1,0,0,1,0,0,0,1,0,NA
6001433800,6,1,433800,8561,8561,8467,8467,2571,1720,8060,7184,421,247,1042,2638,641,398,211,0.049176498,0.839154304,0.143604651,0.129280397,0.311562537,0.075705681,0.082069234,0.154803578,0,1,0,0,1,1,0,1,2,1,High
6001433900,6,1,433900,7580,7580,7580,7580,2398,1625,6806,7072,140,723,1614,4511,674,779,278,0.018469657,0.93298153,0.444923077,0.237143697,0.595118734,0.088918206,0.115929942,0.324854045,0,1,1,0,1,1,1,1,4,1,Highest
6001434000,6,1,434000,5201,5201,5201,5201,1821,1185,4784,4468,184,366,841,2277,580,448,269,0.035377812,0.859065564,0.308860759,0.175794314,0.437800423,0.111517016,0.147721032,0.246018671,0,1,1,0,1,1,1,1,4,1,Higher
