,tract_geoid,county_fip_2021,tot_pop_poc_2021,tot_pop_se_2021,tot_pop_po_2021,tot_pop_ci_2021,tot_hh_2021,pop_zvhhs_2021,tot_fam_2021,tot_pop_ov_2021,pop_hus_re_2021,pop_poc_2021,pop_over75_2021,pop_spfam_2021,pop_lep_2021,pop_below2_2021,pop_disabi_2021,pct_poc_2021,pct_over75_2021,pct_spfam_2021,pct_lep_2021,pct_below2_2021,pct_disab_2021,pct_zvhhs_2021,pct_hus_re_2021,over75_1_2_2021,poc_1_2_2021,spfam_1_2_2021,disab_1_2_2021,lep_1_2_2021,below2_1_2_2021,zvhh_1_2_2021,hus_re_1_2_2021,epc_2050p_2021,epc_class_2021,ObjectId_2021,Shape__Area_2021,Shape__Length_2021,county_fip_2022,tot_pop_poc_2022,tot_pop_se_2022,tot_pop_po_2022,tot_pop_ci_2022,tot_pop_ov_2022,tot_hh_2022,tot_fam_2022,pop_poc_2022,pop_over75_2022,pop_spfam_2022,pop_lep_2022,pop_below2_2022,pop_disabi_2022,pop_hus_re_2022,pop_zvhhs_2022,pct_poc_2022,pct_over75_2022,pct_spfam_2022,pct_lep_2022,pct_below2_2022,pct_disab_2022,pct_hus_re_2022,pct_zvhhs_2022,poc_1_2_2022,over75_1_2_2022,spfam_1_2_2022,lep_1_2_2022,disab_1_2_2022,below2_1_2_2022,hus_re_1_2_2022,zvhh_1_2_2022,epc_2050p_2022,epc_class_2022,ObjectId_2022,Shape__Area_2022,Shape__Length_2022,epc_change,epc_change_class
47,06081602001,81,4068,4068,4025,4068,1481,146,1113,3882,127,2901,311,92,373,552,392,0.7131268,0.07645034,0.08265948,0.09608449,0.1371429,0.09636185,0.09858204,0.08575287,0,0,0,0,0,0,0,0,0,NA,205,2331823.5703125,6282.93286368574,81,3946,3946,3904,3946,3832,1513,1161,2727,283,90,241,490,455,117,101,0.6910796,0.07171819,0.07751938,0.06289144,0.1255123,0.1153066,0.07732981,0.06675479,0,0,0,0,0,0,0,0,0,NA,1106,2331823.5703125,6282.93286368574,0,no_change
48,06081601902,81,5839,5839,5839,5839,2237,211,1385,5697,126,4132,233,86,477,870,670,0.7076554,0.03990409,0.06209386,0.08372828,0.1489981,0.1147457,0.09432276,0.05632544,0,0,0,0,0,0,0,0,0,NA,204,2104593.265625,9422.75090565854,81,5664,5664,5664,5664,5551,2178,1245,4023,193,95,357,806,533,89,66,0.7102754,0.03407486,0.07630522,0.06431273,0.1423023,0.09410311,0.04086318,0.03030303,0,0,0,0,0,0,0,0,0,NA,1104,2093326.01953125,9410.5148322721,0,no_change
49,06081601901,81,4071,4071,4071,4071,1305,48,1011,3934,80,2986,245,163,208,614,355,0.7334807,0.06018177,0.1612265,0.05287239,0.1508229,0.08720216,0.03678161,0.06130268,0,1,1,0,0,0,0,0,0,NA,203,1420541.703125,6009.3378016616,81,4080,4080,4080,4080,3929,1291,949,2903,312,188,216,899,327,131,42,0.7115196,0.07647059,0.1981033,0.05497582,0.2203431,0.08014706,0.1014717,0.03253292,0,0,1,0,0,0,0,0,0,NA,1103,1420541.703125,6009.3378016616,0,no_change
50,06081601800,81,6247,6247,6214,6247,2204,123,1811,5811,137,4293,317,28,228,644,277,0.6872098,0.05074436,0.01546107,0.03923593,0.103637,0.04434128,0.05580762,0.06215971,0,0,0,0,0,0,0,0,0,NA,202,2955844.8046875,7998.27114284261,81,6141,6141,6113,6140,5787,2205,1739,4402,338,36,166,665,320,102,100,0.7168214,0.0550399,0.02070155,0.02868498,0.1087846,0.05211726,0.0462585,0.04535148,0,0,0,0,0,0,0,0,0,NA,1101,2939259.15234375,8069.0611240183,0,no_change
51,06081601700,81,4392,4392,4353,4381,1334,28,1142,4130,43,3122,279,90,151,394,386,0.7108379,0.06352459,0.0788091,0.03656174,0.09051229,0.08810773,0.02098951,0.03223388,0,0,0,0,0,0,0,0,0,NA,201,1969184.7421875,6791.82678886238,81,4561,4561,4524,4550,4297,1338,1142,3299,459,98,275,402,601,34,69,0.7233063,0.1006358,0.08581436,0.06399814,0.08885942,0.1320879,0.02541106,0.05156951,1,1,0,0,1,0,0,0,0,NA,1098,1995481.609375,6874.89603162269,0,no_change
52,06081601605,81,5729,5729,5690,5721,1793,153,1417,5526,109,5362,648,77,488,652,355,0.93594,0.1131087,0.05434015,0.08830981,0.114587,0.06205209,0.08533185,0.06079197,1,1,0,0,0,0,0,0,0,NA,200,1510555.3984375,6290.21208546349,81,5947,5947,5927,5939,5742,1848,1483,5603,739,86,560,756,494,138,111,0.9421557,0.1242643,0.05799056,0.097527,0.1275519,0.08317899,0.07467532,0.06006493,1,1,0,0,0,0,0,0,0,NA,1097,1510555.3984375,6290.21208546349,0,no_change
53,06081601604,81,2423,2423,2423,2414,1131,51,557,2343,110,1870,103,41,132,200,92,0.7717705,0.04250929,0.07360861,0.05633803,0.0825423,0.03811102,0.04509284,0.09725906,0,1,0,0,0,0,0,0,0,NA,199,2362779.30859375,7954.06428367794,81,2431,2431,2431,2422,2316,1102,527,1935,80,24,133,98,105,85,53,0.7959687,0.03290827,0.0455408,0.0574266,0.04031263,0.0433526,0.07713249,0.04809437,1,0,0,0,0,0,0,0,0,NA,1095,2362779.30859375,7954.06428367794,0,no_change
54,06081601603,81,6183,6183,6177,6177,1999,284,1350,5689,389,5560,755,156,515,1333,972,0.8992398,0.122109,0.1155556,0.09052557,0.2158006,0.1573579,0.142071,0.1945973,1,1,0,1,0,0,0,1,0,NA,197,1916642.7109375,9224.45013909694,81,6251,6251,6231,6248,5787,1985,1422,5799,721,147,502,1387,994,408,274,0.9276916,0.1153415,0.1033755,0.08674616,0.2225967,0.1590909,0.2055416,0.1380353,1,1,0,0,1,0,1,0,0,NA,1093,1916642.7109375,9224.45013909694,0,no_change
55,06081601502,81,5368,5368,5078,5078,1696,141,1195,5181,385,4771,511,164,668,942,424,0.8887854,0.09519374,0.1372385,0.1289326,0.1855061,0.08349744,0.08313679,0.2270047,0,1,0,0,1,0,0,1,0,NA,196,1312231.5703125,6149.6478042022,81,5451,5451,5130,5130,5251,1721,1175,4849,645,113,774,961,490,466,169,0.8895615,0.1183269,0.09617021,0.1474005,0.1873294,0.09551657,0.2707728,0.09819872,1,1,0,1,0,0,1,0,0,NA,1088,1312231.5703125,6149.6478042022,0,no_change
56,06081601501,81,5200,5200,5153,5189,1448,63,1074,5028,83,4818,426,26,540,485,264,0.9265385,0.08192308,0.02420857,0.1073986,0.09411993,0.05087686,0.04350829,0.05732044,0,1,0,0,0,0,0,0,0,NA,195,1149658.54296875,5620.78649691951,81,5503,5503,5439,5492,5330,1520,1194,5192,456,58,617,600,370,70,71,0.9434854,0.08286389,0.04857621,0.1157598,0.1103144,0.06737072,0.04605263,0.04671052,1,0,0,1,0,0,0,0,0,NA,1087,1149658.54296875,5620.78649691951,0,no_change
57,06081601400,81,6936,6936,6852,6878,2043,144,1578,6713,281,6143,835,85,752,959,923,0.885669,0.1203864,0.05386565,0.1120215,0.1399591,0.134196,0.07048458,0.1375428,1,1,0,1,1,0,0,0,0,NA,194,2378946.046875,6410.3865876056,81,6884,6884,6787,6822,6715,2094,1493,6067,970,66,656,681,918,210,150,0.881319,0.1409065,0.0442063,0.09769174,0.1003389,0.1345646,0.1002865,0.07163323,1,1,0,0,1,0,0,0,0,NA,1085,2378946.046875,6410.3865876056,0,no_change
58,06081601302,81,4654,4654,4654,4654,1441,133,915,4168,142,4247,286,133,456,1124,546,0.9125484,0.06145252,0.1453552,0.109405,0.2415127,0.1173184,0.09229702,0.09854268,0,1,0,0,0,0,0,0,0,NA,193,918704.6171875,5397.25960893156,81,4975,4975,4975,4975,4486,1425,916,4787,287,187,492,1524,578,181,150,0.9622111,0.05768844,0.2041485,0.1096745,0.3063317,0.1161809,0.1270175,0.1052632,1,0,1,0,0,1,0,0,1,High,1083,914398.328125,5426.03626108729,1,gain
59,06081601301,81,3990,3990,3847,3990,1133,392,773,3771,269,3746,306,137,788,569,179,0.9388471,0.07669173,0.1772316,0.2089631,0.1479075,0.04486215,0.3459841,0.2374228,0,1,1,0,1,0,1,1,0,NA,192,818858.8515625,4510.72980852175,81,3726,3726,3726,3726,3600,1120,752,3447,318,156,824,740,252,247,382,0.9251208,0.08534621,0.2074468,0.2288889,0.1986044,0.06763285,0.2205357,0.3410714,1,0,1,1,0,0,1,1,0,NA,1081,823165.140625,4539.50646067748,0,no_change
60,06081601100,81,6335,6335,6281,6335,1811,28,1555,5932,34,5430,382,185,374,426,425,0.8571429,0.06029992,0.1189711,0.06304788,0.0678236,0.06708761,0.01546107,0.01877416,0,1,0,0,0,0,0,0,0,NA,191,1579521.0078125,7500.08286057553,81,6277,6277,6250,6277,6039,1873,1626,5199,407,76,365,694,494,73,49,0.8282619,0.06483989,0.04674047,0.06044047,0.11104,0.07870001,0.03897491,0.02616124,1,0,0,0,0,0,0,0,0,NA,1077,1579521.0078125,7500.08286057553,0,no_change
61,06081601000,81,7783,7783,7773,7783,2219,40,1817,7446,72,6839,453,141,337,1115,544,0.87871,0.05820378,0.07760044,0.0452592,0.1434453,0.06989593,0.01802614,0.03244705,0,1,0,0,0,0,0,0,0,NA,190,4243975.38671875,13582.2354673356,81,7202,7202,7182,7202,6764,2213,1878,5909,496,112,199,925,592,38,48,0.8204665,0.06886976,0.05963791,0.02942046,0.1287942,0.08219939,0.01717126,0.02169001,1,0,0,0,0,0,0,0,0,NA,1075,4243975.38671875,13582.2354673356,0,no_change
62,06081600900,81,4044,4044,4044,4044,1337,224,1054,3884,110,2750,344,93,371,477,427,0.6800198,0.08506429,0.0882353,0.09552008,0.1179525,0.1055885,0.1675393,0.08227374,0,0,0,0,0,0,1,0,0,NA,189,3147729.859375,8943.28892439731,81,4035,4035,4035,4035,3866,1362,1038,2739,344,58,379,552,474,89,192,0.6788104,0.08525403,0.05587669,0.09803414,0.136803,0.1174721,0.06534508,0.1409692,0,0,0,0,0,0,0,0,0,NA,1073,3148210.11328125,8942.8182018411,0,no_change
63,06081600800,81,7979,7979,7979,7979,2638,552,1438,7505,969,6623,290,298,831,2062,353,0.8300539,0.03634541,0.2072323,0.1107262,0.2584284,0.04424113,0.2092494,0.3673237,0,1,1,0,1,0,1,1,0,NA,188,983169.35546875,5939.20499884148,81,8390,8390,8390,8390,7737,2649,1439,7024,236,355,936,2249,365,922,448,0.8371871,0.02812872,0.2466991,0.1209771,0.2680572,0.04350417,0.3480559,0.1691204,1,0,1,1,0,1,1,1,1,High,1071,983169.35546875,5939.20499884148,1,gain
64,06081600600,81,5115,5115,5087,5115,1497,124,1058,5061,227,4914,321,143,671,1109,316,0.9607038,0.0627566,0.1351607,0.1325825,0.2180067,0.06177908,0.08283233,0.1516366,0,1,0,0,1,0,0,1,0,NA,186,1247123.40234375,4938.88951797092,81,4845,4845,4817,4845,4793,1502,1052,4592,313,123,607,1072,350,204,165,0.9477812,0.06460268,0.1169202,0.126643,0.2225451,0.07223942,0.1358189,0.1098535,1,0,0,1,0,0,0,0,0,NA,1065,1242598.68359375,4950.40141104375,0,no_change
65,06081600401,81,3396,3396,3396,3151,1118,13,773,3263,75,3015,163,128,476,517,319,0.8878092,0.04799765,0.1655886,0.145878,0.1522379,0.1012377,0.01162791,0.06708408,0,1,1,0,1,0,0,0,0,NA,185,794463.25,4736.50731583844,81,3278,3278,3278,3054,3145,1124,750,2896,177,97,382,503,314,73,15,0.8834655,0.05399634,0.1293333,0.1214626,0.1534472,0.102816,0.06494662,0.0133452,1,0,0,1,0,0,0,0,0,NA,1057,769161.7734375,4774.63709126315,0,no_change
66,06081600300,81,4657,4657,4657,4657,1359,0,970,4520,10,3672,483,59,349,609,309,0.7884905,0.1037148,0.06082474,0.07721239,0.1307709,0.06635173,0.0,0.007358352,1,1,0,0,0,0,0,0,0,NA,184,3541883.48828125,10494.1415214491,81,4088,4088,4088,4088,4007,1383,925,3253,380,25,345,535,258,15,0,0.7957436,0.09295499,0.02702703,0.08609933,0.1308708,0.06311154,0.01084599,0.0,1,0,0,0,0,0,0,0,0,NA,1055,3596448.9375,10534.2198844324,0,no_change
67,06081600200,81,4183,4183,4170,4183,1121,87,918,4023,109,4063,242,132,847,771,472,0.9713125,0.05785321,0.1437909,0.2105394,0.1848921,0.1128377,0.07760928,0.09723461,0,1,0,0,1,0,0,0,0,NA,183,1834092.82421875,6630.97219760627,81,4246,4246,4220,4246,4078,1058,907,4158,230,114,782,916,392,91,95,0.9792746,0.05416863,0.1256891,0.1917607,0.2170616,0.09232219,0.08601134,0.08979206,1,0,0,1,0,0,0,0,0,NA,1054,1834092.82421875,6630.97219760627,0,no_change
68,06081600100,81,5188,5188,5141,5188,2165,19,1292,4872,205,3223,342,185,280,599,483,0.6212413,0.06592136,0.1431888,0.05747126,0.1165143,0.09309946,0.008775981,0.09468822,0,0,0,0,0,0,0,0,0,NA,182,24015802.0703125,26607.4854869932,81,5175,5175,5129,5175,4885,2090,1202,3201,368,176,354,619,579,183,31,0.6185507,0.07111111,0.1464226,0.07246674,0.1206863,0.1118841,0.08755981,0.01483254,0,0,0,0,0,0,0,0,0,NA,1052,24008021.9921875,26600.9219600156,0,no_change
69,06081602601,81,4109,4109,4109,4109,1498,56,1003,3958,147,3304,310,104,333,534,423,0.8040886,0.07544415,0.1036889,0.0841334,0.1299586,0.1029448,0.03738318,0.09813084,0,1,0,0,0,0,0,0,0,NA,181,1219649.96875,4681.38762093928,81,4096,4096,4096,4096,3852,1501,1031,3344,295,156,144,604,409,160,95,0.8164063,0.07202148,0.1513094,0.03738318,0.1474609,0.09985352,0.1065956,0.06329114,1,0,0,0,0,0,0,0,0,NA,1121,1219649.96875,4681.38762093928,0,no_change
70,06081602201,81,4874,4874,4874,4874,1702,90,1120,4508,427,3459,303,129,302,1357,293,0.709684,0.0621666,0.1151786,0.06699201,0.2784161,0.06011489,0.05287896,0.2508813,0,0,0,0,0,1,0,1,0,NA,180,795081.03125,4363.69975759311,81,4761,4761,4761,4761,4360,1747,1027,3433,304,102,318,1222,352,430,166,0.721067,0.06385213,0.0993184,0.07293578,0.2566688,0.07393405,0.2461362,0.09502003,1,0,0,0,0,1,1,0,1,High,1111,795081.03125,4363.69975759311,1,gain
71,06081601601,81,2683,2683,2683,2658,964,37,694,2615,83,2046,219,61,240,347,250,0.7625792,0.08162504,0.08789625,0.0917782,0.1293328,0.09405568,0.03838174,0.08609959,0,1,0,0,0,0,0,0,0,NA,179,10422664.9453125,14909.9757305628,81,2654,2654,2653,2627,2588,941,673,2164,271,81,180,421,357,89,40,0.815373,0.10211,0.1203566,0.06955178,0.1586883,0.1358965,0.09458023,0.04250797,1,1,0,0,1,0,0,0,0,NA,1090,10423854.1992188,14910.3173125409,0,no_change
72,06081601200,81,6774,6774,6719,6719,2121,104,1678,6250,186,5242,435,142,413,801,670,0.7738411,0.06421612,0.08462455,0.06608,0.1192142,0.09971722,0.04903347,0.08769448,0,1,0,0,0,0,0,0,0,NA,178,3030225.38671875,8112.13973478402,81,6754,6754,6722,6722,6239,2109,1603,4964,548,170,426,936,720,129,100,0.7349719,0.08113711,0.1060512,0.06828018,0.1392443,0.107111,0.06116643,0.04741584,1,0,0,0,0,0,0,0,0,NA,1079,3030225.38671875,8112.13973478402,0,no_change
73,06081600702,81,2531,2531,2531,2531,824,36,625,2319,70,2023,79,33,148,562,168,0.7992888,0.03121296,0.0528,0.06382062,0.2220466,0.06637692,0.04368932,0.08495145,0,1,0,0,0,0,0,0,0,NA,177,492091.63671875,3080.43204379445,81,2724,2724,2724,2724,2537,879,693,2245,136,0,81,475,193,77,50,0.8241556,0.04992658,0.0,0.03192747,0.1743759,0.07085169,0.08759955,0.05688282,1,0,0,0,0,0,0,0,0,NA,1069,491298.41796875,3088.75184787796,0,no_change
74,06081600502,81,4024,4024,4024,4024,1037,6,938,3859,72,3889,266,180,584,766,316,0.9664513,0.06610338,0.1918977,0.1513345,0.1903578,0.07852883,0.005785921,0.06943105,0,1,1,0,1,0,0,0,0,NA,176,1326617.85546875,6608.16025885084,81,3908,3908,3908,3908,3762,992,862,3816,268,89,624,655,300,45,0,0.9764585,0.06857727,0.1032483,0.1658692,0.1676049,0.07676561,0.0453629,0.0,1,0,0,1,0,0,0,0,0,NA,1063,1320127.1328125,6633.04096546943,0,no_change
75,06081600402,81,4125,4125,4125,4125,1098,46,771,4034,40,3786,218,34,660,607,401,0.9178182,0.05284848,0.04409857,0.1636093,0.1471515,0.09721212,0.04189435,0.03642987,0,1,0,0,1,0,0,0,0,NA,174,659863.125,3220.68767162233,81,4688,4688,4688,4688,4599,1189,914,4394,284,32,954,809,435,31,53,0.9372867,0.06058021,0.03501094,0.2074364,0.1725683,0.0927901,0.02607233,0.04457527,1,0,0,1,0,0,0,0,0,NA,1059,659863.125,3220.68767162233,0,no_change
76,06075980600,75,970,970,970,966,405,61,233,916,46,871,15,82,137,163,100,0.8979381,0.01546392,0.3519313,0.1495633,0.1680412,0.1035197,0.1506173,0.1135802,0,1,1,0,1,0,0,0,0,NA,173,2934306.6796875,9922.717240905,75,1172,1172,1172,1166,1085,525,285,1053,15,90,169,195,81,46,59,0.8984641,0.01279863,0.3157895,0.1557604,0.1663823,0.06946827,0.08761905,0.112381,1,0,1,1,0,0,0,0,0,NA,1049,2939163.8828125,9932.59557399278,0,no_change
77,06075980401,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,171,1379793.95703125,5521.42545069419,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,1046,1379793.95703125,5521.42545069419,0,no_change
78,06075980300,75,25,25,25,25,17,0,3,25,0,11,0,0,0,0,0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,170,7106456.16015625,18329.835159191,75,38,38,38,38,38,28,11,14,0,0,0,0,0,0,6,0.368421,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857,0,0,0,0,0,0,0,1,0,NA,1044,7115144.24609375,18289.242799035,0,no_change
79,06075061508,75,2006,2006,2006,2006,947,305,433,2006,52,993,51,0,37,319,348,0.495015,0.02542373,0.0,0.01844467,0.1590229,0.1734796,0.3220697,0.05491024,0,0,0,1,0,0,1,0,0,NA,169,248403.46875,2573.73826993783,75,2222,2222,2222,2222,2222,1090,415,1277,79,0,54,396,425,40,382,0.5747074,0.03555356,0.0,0.02430243,0.1782178,0.1912691,0.03669725,0.3504587,0,0,0,0,1,0,0,1,0,NA,838,248403.46875,2573.73826993783,0,no_change
80,06075061505,75,776,776,776,776,407,0,240,776,0,726,0,0,80,75,25,0.935567,0.0,0.0,0.1030928,0.09664948,0.03221649,0.0,0.0,0,1,0,0,0,0,0,0,0,NA,167,34136.1640625,767.876559850683,75,1061,1061,1061,1061,1046,524,350,744,0,0,52,113,43,0,17,0.7012253,0.0,0.0,0.04971319,0.1065033,0.04052781,0.0,0.03244275,0,0,0,0,0,0,0,0,0,NA,829,34136.1640625,767.876559850683,0,no_change
81,06075061504,75,1443,1443,1304,1443,791,377,341,1292,0,1071,0,44,0,0,13,0.7422037,0.0,0.1290323,0.0,0.0,0.009009009,0.4766119,0.0,0,1,0,0,0,0,1,0,0,NA,166,153402.17578125,1742.55764249822,75,1567,1567,1453,1567,1397,815,397,1134,16,48,0,77,46,12,161,0.7236758,0.01021059,0.1209068,0.0,0.0529938,0.02935546,0.01472393,0.197546,1,0,0,0,0,0,0,1,0,NA,827,153402.17578125,1742.55764249822,0,no_change
82,06075061503,75,3400,3400,3400,3400,1492,675,596,3400,61,1980,38,0,98,932,222,0.5823529,0.01117647,0.0,0.02882353,0.2741176,0.06529412,0.4524129,0.04088472,0,0,0,0,0,1,1,0,0,NA,165,376641.8046875,2655.65427105336,75,3205,3205,3205,3205,3205,1747,583,1934,64,19,188,346,314,135,872,0.6034321,0.0199688,0.03259005,0.05865835,0.1079563,0.09797192,0.07727533,0.4991414,0,0,0,0,0,0,0,1,0,NA,824,376641.8046875,2655.65427105336,0,no_change
83,06075061501,75,1837,1837,1837,1837,1100,320,276,1703,0,1012,0,0,5,256,0,0.5508982,0.0,0.0,0.002935995,0.1393576,0.0,0.2909091,0.0,0,0,0,0,0,0,1,0,0,NA,164,672146.61328125,3685.58790709859,75,1656,1656,1647,1647,1590,1104,258,889,12,0,5,222,1,5,335,0.5368357,0.007246377,0.0,0.003144654,0.1347905,0.0006071645,0.004528985,0.303442,0,0,0,0,0,0,0,1,0,NA,817,672146.61328125,3685.58790709859,0,no_change
84,06075061402,75,2537,2537,2537,2537,1177,84,563,2360,150,1449,82,64,33,474,151,0.571147,0.03232164,0.1136767,0.01398305,0.1868348,0.05951912,0.07136788,0.1274427,0,0,0,0,0,0,0,0,0,NA,163,634606.765625,3354.88804195336,75,2331,2331,2317,2331,2175,1163,505,1144,42,31,0,340,140,148,91,0.4907765,0.01801802,0.06138614,0.0,0.1467415,0.06006006,0.1272571,0.07824592,0,0,0,0,0,0,0,0,0,NA,815,634606.765625,3354.88804195336,0,no_change
85,06075061401,75,3199,3199,3199,3199,1537,356,693,2986,198,1496,198,144,99,586,279,0.4676462,0.06189434,0.2077922,0.03315472,0.1831822,0.08721475,0.23162,0.1288224,0,0,1,0,0,0,1,0,0,NA,162,676686.6328125,3762.72930736081,75,2989,2989,2989,2989,2789,1468,690,1408,275,110,100,517,297,193,406,0.4710605,0.09200402,0.1594203,0.03585514,0.1729676,0.09936433,0.1314714,0.2765667,0,0,0,0,0,0,0,1,0,NA,813,676686.6328125,3762.72930736081,0,no_change
86,06075060703,75,5787,5787,5533,5787,2642,889,1282,5295,90,3526,192,30,226,1133,144,0.6092967,0.03317781,0.02340094,0.04268178,0.2047714,0.02488336,0.3364875,0.0340651,0,0,0,0,0,0,1,0,0,NA,160,559523.54296875,3853.51934132077,75,6256,6256,6056,6256,5905,2763,1280,3516,298,30,507,1621,352,131,808,0.5620205,0.04763427,0.0234375,0.08585944,0.2676684,0.05626598,0.04741223,0.2924358,0,0,0,0,0,1,0,1,0,NA,799,559523.54296875,3853.51934132077,0,no_change
87,06075060702,75,1488,1488,1488,1488,895,440,169,1462,114,714,0,50,58,376,276,0.4798387,0.0,0.295858,0.03967168,0.2526882,0.1854839,0.4916201,0.1273743,0,0,1,1,0,0,1,0,0,NA,159,876523.2734375,4106.86704772935,75,1945,1945,1903,1945,1906,1030,291,1027,31,45,121,510,238,180,342,0.5280206,0.0159383,0.1546392,0.06348374,0.2679979,0.122365,0.1747573,0.3320388,0,0,0,0,1,1,1,1,1,High,796,883144.0703125,4118.66276020878,1,gain
88,06075060701,75,7621,7621,7505,7621,3117,969,2155,7162,429,4981,236,175,907,1261,776,0.6535888,0.03096706,0.08120649,0.1266406,0.1680213,0.1018239,0.3108758,0.1376323,0,0,0,0,1,0,1,0,0,NA,158,1738884.02734375,6969.53327380808,75,7879,7879,7527,7879,7058,3168,2022,6166,199,30,543,1508,509,379,806,0.7825866,0.02525701,0.0148368,0.07693397,0.2003454,0.06460211,0.1196338,0.2544192,1,0,0,0,0,0,0,1,0,NA,793,1727505.31640625,6936.4538143127,0,no_change
89,06075047904,75,3111,3111,3105,3105,1389,493,522,3066,229,1407,132,138,70,790,547,0.4522662,0.04243009,0.2643678,0.02283105,0.2544283,0.1761675,0.3549316,0.1648668,0,0,1,1,0,0,1,1,0,NA,156,1181366.6328125,7368.33777315513,75,3145,3145,3140,3140,3133,1407,563,1346,177,142,171,733,586,223,506,0.4279809,0.05627981,0.2522202,0.05458027,0.2334395,0.1866242,0.1584933,0.3596304,0,0,1,0,1,0,1,1,0,NA,781,1181366.6328125,7368.33777315513,0,no_change
90,06075047902,75,3610,3610,3610,3610,1548,227,818,3471,147,2096,310,33,224,508,360,0.5806094,0.08587258,0.0403423,0.06453472,0.1407202,0.09972299,0.1466408,0.09496124,0,0,0,0,0,0,0,0,0,NA,155,659397.58203125,3571.07284103986,75,3350,3350,3350,3350,3290,1494,770,1957,364,49,284,553,329,142,214,0.5841791,0.1086567,0.06363636,0.08632219,0.1650746,0.09820896,0.09504686,0.1432396,0,1,0,0,0,0,0,0,0,NA,777,659397.58203125,3571.07284103986,0,no_change
91,06075047702,75,3541,3541,3526,3541,1580,296,864,3394,174,1919,337,104,378,725,315,0.5419373,0.09517086,0.1203704,0.111373,0.2056154,0.08895792,0.1873418,0.1101266,0,0,0,0,1,0,1,0,0,NA,153,565647.6328125,3201.49194493651,75,3654,3654,3642,3654,3484,1607,927,2127,391,91,390,670,350,225,313,0.5821018,0.107006,0.09816613,0.1119403,0.1839648,0.09578544,0.1400124,0.1947729,0,1,0,1,0,0,1,1,0,NA,769,565647.6328125,3201.49194493651,0,no_change
92,06075047701,75,4978,4978,4978,4978,2060,536,1077,4642,228,3322,324,91,354,879,441,0.6673363,0.06508638,0.08449396,0.07626023,0.1765769,0.08858979,0.2601942,0.1106796,0,0,0,0,0,0,1,0,0,NA,152,585238.1015625,3238.21780929403,75,4848,4848,4848,4848,4546,2048,1107,3275,287,70,344,991,450,321,515,0.6755363,0.05919967,0.06323396,0.07567092,0.2044142,0.09282178,0.1567383,0.2514648,0,0,0,0,0,0,1,1,0,NA,767,585238.1015625,3238.21780929403,0,no_change
93,06075047600,75,5145,5145,5145,5145,2371,408,1280,4788,97,3135,249,29,220,306,312,0.6093295,0.0483965,0.02265625,0.0459482,0.05947522,0.0606414,0.1720793,0.04091101,0,0,0,0,0,0,1,0,0,NA,151,852162.28515625,3733.1386691035,75,5121,5121,5121,5121,4763,2234,1384,3289,253,103,211,329,261,69,347,0.6422574,0.04940441,0.07442196,0.04429981,0.06424526,0.05096661,0.0308863,0.1553268,0,0,0,0,0,0,0,0,0,NA,763,852162.28515625,3733.1386691035,0,no_change
94,06075045202,75,3396,3396,3396,3396,1467,365,704,3006,134,1851,67,33,87,496,261,0.545053,0.01972909,0.046875,0.02894212,0.1460542,0.07685512,0.2488071,0.09134287,0,0,0,0,0,0,1,0,0,NA,150,381736.70703125,2840.14203287127,75,3358,3358,3358,3358,2907,1419,699,1542,168,17,102,473,294,125,363,0.4592019,0.05002978,0.02432046,0.03508772,0.1408577,0.08755212,0.0880902,0.255814,0,0,0,0,0,0,0,1,0,NA,760,381736.70703125,2840.14203287127,0,no_change
95,06075042602,75,2615,2615,2615,2615,1263,282,649,2401,36,1415,232,21,78,216,257,0.541109,0.08871893,0.03235747,0.03248646,0.08260038,0.09827916,0.2232779,0.02850356,0,0,0,0,0,0,1,0,0,NA,149,532478.98046875,2930.9567947806,75,2842,2842,2842,2842,2606,1312,731,1482,171,44,78,276,260,48,242,0.5214638,0.0601689,0.06019152,0.02993093,0.0971147,0.09148487,0.03658536,0.1844512,0,0,0,0,0,0,0,1,0,NA,745,532478.98046875,2930.9567947806,0,no_change
96,06075040200,75,5460,5460,5460,5460,2404,691,1223,5283,265,3013,457,125,688,498,603,0.5518315,0.08369964,0.1022077,0.130229,0.09120879,0.1104396,0.2874376,0.1102329,0,0,0,0,1,0,1,0,0,NA,148,854361.96875,3729.72371324069,75,5464,5464,5464,5464,5240,2387,1291,3081,600,135,652,524,564,250,729,0.5638726,0.1098097,0.1045701,0.1244275,0.09590044,0.1032211,0.104734,0.3054043,0,1,0,1,0,0,0,1,0,NA,740,854361.96875,3729.72371324069,0,no_change
